0.41,0.640016,-0.637311,16.4556,0.147943,-0.134719,83.7722,0.362574,-0.330165,216.377,10.6876,-9.73231,6378.18,0.999657,0.0185086,0.0185088,-1.83388e-09,0.0392825,2.1207,2.12214,0.0370053,-0.037005,0.99863,0.119313,0.0551619,226.245
0.42,0.672912,-0.670073,17.3029,0.151531,-0.137986,85.939,0.362551,-0.330143,216.679,10.6774,-9.72302,6381.39,0.999657,0.0185088,0.018509,-2.0841e-09,0.0392834,2.12073,2.12217,0.0370058,-0.0370054,0.99863,0.131733,-0.165075,226.566
0.43,0.706647,-0.703671,18.1718,0.155114,-0.141249,88.1088,0.362527,-0.330121,216.981,10.6672,-9.71372,6384.58,0.999657,0.018509,0.0185092,-2.3565e-09,0.0392844,2.12076,2.12219,0.0370063,-0.0370059,0.99863,0.00649991,-0.10232,226.944
0.44,0.741222,-0.738105,19.0624,0.158692,-0.144507,90.2817,0.362502,-0.330099,217.283,10.657,-9.7044,6387.79,0.999657,0.0185093,0.0185095,-2.6522e-09,0.0392854,2.12079,2.12222,0.0370069,-0.0370064,0.99863,0.0712753,0.0162694,227.066
0.45,0.776637,-0.773376,19.9747,0.162265,-0.147761,92.4575,0.362477,-0.330076,217.584,10.6468,-9.69507,6390.93,0.999657,0.0185096,0.0185098,-2.97231e-09,0.0392866,2.12082,2.12225,0.0370075,-0.037007,0.99863,-0.187238,0.0581871,227.629
0.46,0.812894,-0.809486,20.9088,0.165832,-0.151009,94.6364,0.362451,-0.330053,217.885,10.6365,-9.68573,6394.05,0.999657,0.0185098,0.0185101,-3.31801e-09,0.0392878,2.12086,2.12228,0.0370082,-0.0370076,0.998629,0.0794265,-0.194706,227.578
0.47,0.849995,-0.846436,21.8646,0.169393,-0.154251,96.8183,0.362425,-0.330029,218.185,10.6262,-9.67638,6397.14,0.999657,0.0185101,0.0185104,-3.69047e-09,0.0392891,2.1209,2.12232,0.0370089,-0.0370083,0.998629,-0.214001,-0.100479,227.967
0.48,0.887939,-0.884228,22.8423,0.172947,-0.157487,99.0032,0.362398,-0.330005,218.485,10.6159,-9.66701,6400.21,0.999657,0.0185105,0.0185108,-4.09092e-09,0.0392906,2.12094,2.12236,0.0370097,-0.037009,0.998629,-0.027284,0.118021,228.373
0.49,0.926729,-0.922861,23.8418,0.176494,-0.160717,101.191,0.362371,-0.32998,218.787,10.6056,-9.65763,6403.3,0.999657,0.0185108,0.0185112,-4.52058e-09,0.0392921,2.12099,2.1224,0.0370106,-0.0370098,0.998629,0.20318,-0.0493471,228.477
0.5,0.966366,-0.962337,24.8631,0.180033,-0.16394,103.382,0.362343,-0.329954,219.086,10.5953,-9.64823,6406.32,0.999657,0.0185112,0.0185116,-4.98074e-09,0.0392938,2.12103,2.12244,0.0370115,-0.0370106,0.998629,0.0316735,0.0317148,228.671
0.51,1.00685,-1.00266,25.9063,0.183564,-0.167156,105.576,0.362315,-0.329929,219.385,10.585,-9.63883,6409.32,0.999657,0.0185116,0.0185121,-5.47268e-09,0.0392955,2.12108,2.12249,0.0370124,-0.0370114,0.998629,-0.0162201,0.120695,229.34
0.52,1.04818,-1.04382,26.9715,0.187087,-0.170364,107.773,0.362286,-0.329902,219.684,10.5746,-9.62941,6412.3,0.999657,0.0185121,0.0185126,-5.99772e-09,0.0392974,2.12114,2.12254,0.0370134,-0.0370124,0.998629,-0.0403551,0.106377,229.564
0.53,1.09037,-1.08584,28.0586,0.190601,-0.173563,109.973,0.362257,-0.329876,219.983,10.5643,-9.61998,6415.24,0.999657,0.0185125,0.0185131,-6.5572e-09,0.0392994,2.1212,2.12259,0.0370145,-0.0370134,0.998629,0.0238362,0.0411681,229.782
0.54,1.1334,-1.1287,29.1676,0.194105,-0.176754,112.176,0.362227,-0.329849,220.281,10.5539,-9.61054,6418.17,0.999657,0.018513,0.0185136,-7.1525e-09,0.0393015,2.12126,2.12265,0.0370157,-0.0370144,0.998629,-0.0228559,-0.146174,230.102
0.55,1.17729,-1.17241,30.2987,0.197599,-0.179936,114.381,0.362197,-0.329821,220.582,10.5436,-9.60109,6421.13,0.999657,0.0185135,0.0185142,-7.78502e-09,0.0393038,2.12133,2.12271,0.0370169,-0.0370155,0.998629,0.143613,0.0884721,230.296
0.56,1.22203,-1.21697,31.4519,0.201081,-0.183107,116.59,0.362166,-0.329793,220.879,10.5332,-9.59164,6424,0.999657,0.0185141,0.0185148,-8.45617e-09,0.0393062,2.1214,2.12277,0.0370182,-0.0370167,0.998629,-0.143047,-0.0639706,230.646
0.57,1.26762,-1.26238,32.6271,0.204553,-0.186268,118.802,0.362135,-0.329765,221.177,10.5228,-9.58217,6426.85,0.999657,0.0185147,0.0185154,-9.16741e-09,0.0393088,2.12147,2.12284,0.0370196,-0.0370179,0.998629,-0.0506358,-0.0820847,231.199
0.58,1.31407,-1.30864,33.8244,0.208012,-0.189418,121.017,0.362104,-0.329737,221.474,10.5124,-9.57269,6429.68,0.999657,0.0185153,0.0185161,-9.92021e-09,0.0393115,2.12155,2.12291,0.037021,-0.0370193,0.998629,-0.250549,0.0263902,231.245
0.59,1.36137,-1.35576,35.0438,0.211459,-0.192557,123.235,0.362072,-0.329708,221.771,10.5019,-9.5632,6432.48,0.999657,0.018516,0.0185168,-1.07161e-08,0.0393143,2.12163,2.12299,0.0370225,-0.0370207,0.998628,-0.181817,0.0842662,231.567
0.6,1.40954,-1.40373,36.2854,0.214892,-0.195683,125.456,0.36204,-0.329678,222.067,10.4915,-9.5537,6435.26,0.999657,0.0185167,0.0185176,-1.15565e-08,0.0393173,2.12172,2.12307,0.0370241,-0.0370221,0.998628,-0.0502544,0.0266515,232.033
0.61,1.45856,-1.45255,37.5492,0.218311,-0.198796,127.679,0.362008,-0.329649,222.363,10.4811,-9.5442,6438,0.999657,0.0185174,0.0185184,-1.24431e-08,0.0393205,2.12181,2.12315,0.0370258,-0.0370237,0.998628,-0.0197125,-0.0212887,232.066
0.62,1.50844,-1.50224,38.8352,0.221714,-0.201896,129.906,0.361975,-0.329619,222.659,10.4706,-9.53469,6440.73,0.999657,0.0185182,0.0185193,-1.33773e-08,0.0393239,2.12191,2.12324,0.0370276,-0.0370253,0.998628,0.0276609,-0.0483547,232.299
0.63,1.55919,-1.55278,40.1434,0.225103,-0.204981,132.136,0.361941,-0.329588,222.954,10.4602,-9.52517,6443.43,0.999657,0.018519,0.0185202,-1.43609e-08,0.0393274,2.12201,2.12334,0.0370295,-0.037027,0.998628,0.0231595,0.0385716,232.95
0.64,1.61079,-1.60418,41.474,0.228474,-0.208051,134.368,0.361908,-0.329558,223.253,10.4497,-9.51565,6446.19,0.999657,0.0185199,0.0185211,-1.53953e-08,0.0393311,2.12212,2.12343,0.0370315,-0.0370288,0.998628,-0.0590248,0.0245011,232.906
0.65,1.66326,-1.65644,42.8268,0.231829,-0.211106,136.604,0.361874,-0.329527,223.547,10.4393,-9.50612,6448.84,0.999657,0.0185208,0.0185221,-1.64824e-08,0.039335,2.12223,2.12354,0.0370336,-0.0370307,0.998628,-0.0278286,-0.124362,233.434
0.66,1.7166,-1.70956,44.202,0.235165,-0.214144,138.843,0.36184,-0.329496,223.842,10.4288,-9.49658,6451.46,0.999657,0.0185217,0.0185231,-1.76236e-08,0.0393391,2.12235,2.12365,0.0370358,-0.0370327,0.998628,0.0483287,-0.0741287,233.721
0.67,1.7708,-1.76355,45.5995,0.238482,-0.217164,141.084,0.361806,-0.329465,224.136,10.4183,-9.48705,6454.06,0.999657,0.0185227,0.0185242,-1.88208e-08,0.0393434,2.12248,2.12376,0.037038,-0.0370348,0.998627,0.0741067,0.083062,233.922
0.68,1.82586,-1.81839,47.0195,0.241779,-0.220167,143.329,0.361771,-0.329434,224.43,10.4078,-9.4775,6456.64,0.999657,0.0185237,0.0185254,-2.00756e-08,0.0393479,2.12261,2.12388,0.0370404,-0.0370369,0.998627,0.00308402,0.0662645,234.109
0.69,1.8818,-1.87411,48.4618,0.245055,-0.22315,145.576,0.361737,-0.329402,224.723,10.3973,-9.46796,6459.18,0.999657,0.0185248,0.0185266,-2.13897e-08,0.0393526,2.12275,2.124,0.0370429,-0.0370392,0.998627,-0.132186,-0.0615047,234.49
0.7,1.9386,-1.93068,49.9266,0.24831,-0.226114,147.826,0.361702,-0.329371,225.013,10.3869,-9.45841,6461.6,0.999657,0.018526,0.0185278,-2.2765e-08,0.0393575,2.12289,2.12414,0.0370455,-0.0370416,0.998627,-0.0322267,0.0419455,234.825
0.71,1.99628,-1.98813,51.4139,0.251541,-0.229056,150.08,0.361667,-0.329339,225.305,10.3764,-9.44886,6464.09,0.999657,0.0185272,0.0185291,-2.42032e-08,0.0393627,2.12304,2.12427,0.0370483,-0.0370441,0.998627,-0.0167629,0.0053745,235.093
0.72,2.05482,-2.04644,52.9238,0.254749,-0.231977,152.336,0.361632,-0.329307,225.597,10.3659,-9.43931,6466.56,0.999657,0.0185284,0.0185305,-2.5706e-08,0.039368,2.1232,2.12442,0.0370511,-0.0370467,0.998626,0.00319097,-0.072857,235.398
0.73,2.11424,-2.10562,54.4561,0.257932,-0.234876,154.595,0.361597,-0.329275,225.889,10.3554,-9.42976,6469,0.999657,0.0185297,0.0185319,-2.72753e-08,0.0393737,2.12336,2.12456,0.0370541,-0.0370494,0.998626,-0.0739972,0.0551015,235.66
0.74,2.17453,-2.16568,56.0111,0.261089,-0.237751,156.857,0.361562,-0.329243,226.18,10.3449,-9.42021,6471.41,0.999656,0.0185311,0.0185334,-2.8913e-08,0.0393795,2.12353,2.12472,0.0370572,-0.0370522,0.998626,-0.0832738,0.0818749,235.798
0.75,2.2357,-2.2266,57.5886,0.264219,-0.240601,159.122,0.361527,-0.329211,226.471,10.3344,-9.41066,6473.8,0.999656,0.0185325,0.018535,-3.06209e-08,0.0393857,2.12371,2.12488,0.0370605,-0.0370552,0.998626,0.0778693,0.105106,236.251
0.76,2.29774,-2.2884,59.1887,0.267321,-0.243425,161.39,0.361492,-0.329179,226.762,10.3239,-9.40111,6476.16,0.999656,0.018534,0.0185366,-3.24009e-08,0.0393921,2.12389,2.12505,0.0370638,-0.0370583,0.998626,0.0553835,-0.15586,236.532
0.77,2.36066,-2.35107,60.8116,0.270393,-0.246223,163.66,0.361457,-0.329147,227.052,10.3135,-9.39157,6478.49,0.999656,0.0185355,0.0185383,-3.42548e-08,0.0393987,2.12409,2.12523,0.0370673,-0.0370615,0.998625,-0.169892,-0.0606052,236.864
0.78,2.42446,-2.41462,62.4571,0.273435,-0.248993,165.934,0.361422,-0.329115,227.342,10.303,-9.38203,6480.8,0.999656,0.0185371,0.01854,-3.61845e-08,0.0394056,2.12429,2.12541,0.037071,-0.0370648,0.998625,-0.151507,0.0438191,237.212
